category,entity,record_count,avg_confidence,sources
Procedure,birth growth parameter,1,0.9876,{'pmc': np.int64(1)}
Procedure,lrrk2,1,0.9876,{'pmc': np.int64(1)}
Procedure,stem cell transplant,1,0.9876,{'pmc': np.int64(1)}
Procedure,urinary catheter,1,0.9876,{'pmc': np.int64(1)}
Procedure,dega,1,0.9875,{'pmc': np.int64(1)}
Procedure,hardware,1,0.9875,{'pmc': np.int64(1)}
Procedure,transection,1,0.9875,{'pmc': np.int64(1)}
Procedure,mental,1,0.9873,{'pmc': np.int64(1)}
Procedure,renin,1,0.9873,{'pmc': np.int64(1)}
Procedure,lung function test,1,0.9872,{'pmc': np.int64(1)}
Procedure,resonance imaging,1,0.9872,{'pmc': np.int64(1)}
Procedure,t790m-trans-c797,1,0.9872,{'pmc': np.int64(1)}
Procedure,ultrafiltration volume,1,0.9872,{'pmc': np.int64(1)}
Procedure,urine glucose screening,1,0.9872,{'pmc': np.int64(1)}
Procedure,anti-imiglucerase,1,0.9871,{'pmc': np.int64(1)}
Procedure,disc,1,0.9871,{'pmc': np.int64(1)}
Procedure,light and fluorescence microscopy,1,0.9871,{'pmc': np.int64(1)}
Procedure,ventricular drainage tube,1,0.987,{'pmc': np.int64(1)}
Procedure,cholecystoscope,1,0.9869,{'pmc': np.int64(1)}
Procedure,galactose-1-phosphate uridyl transferase,1,0.9869,{'pmc': np.int64(1)}
Procedure,guidewire,1,0.9869,{'pmc': np.int64(1)}
Procedure,inflow velocity,1,0.9869,{'pmc': np.int64(1)}
Procedure,parenteral nutrition,1,0.9869,{'pmc': np.int64(1)}
Procedure,specific antibody,1,0.9869,{'pmc': np.int64(1)}
Procedure,non-rebreather mask,1,0.9868,{'pmc': np.int64(1)}
Procedure,plasma 19 del,1,0.9868,{'pmc': np.int64(1)}
Procedure,antineutrophil cytoplasmic antibody (anca,1,0.9867,{'pmc': np.int64(1)}
Procedure,cancer,1,0.9867,{'pmc': np.int64(1)}
Procedure,computed tomography imaging,1,0.9867,{'pmc': np.int64(1)}
Procedure,progesterone receptor,1,0.9867,{'pmc': np.int64(1)}
Procedure,divided renal function,1,0.9866,{'pmc': np.int64(1)}
Procedure,immune function,1,0.9866,{'pmc': np.int64(1)}
Procedure,topography,1,0.9865,{'pmc': np.int64(1)}
Procedure,trabeculoplasty,1,0.9865,{'pmc': np.int64(1)}
Procedure,farnsworth d-15,1,0.9864,{'pmc': np.int64(1)}
Procedure,cervical collar,1,0.9862,{'pmc': np.int64(1)}
Procedure,small ribonucleic acid,1,0.9861,{'pmc': np.int64(1)}
Procedure,copper plating,1,0.986,{'pmc': np.int64(1)}
Procedure,mast cell,1,0.986,{'pmc': np.int64(1)}
Procedure,monoxide,1,0.986,{'pmc': np.int64(1)}
Procedure,nrem3,1,0.986,{'pmc': np.int64(1)}
Procedure,proliferation antigen,1,0.986,{'pmc': np.int64(1)}
Procedure,oral care,1,0.9859,{'pmc': np.int64(1)}
Procedure,serum value,1,0.9859,{'pmc': np.int64(1)}
Procedure,transected,1,0.9859,{'pmc': np.int64(1)}
Procedure,esophagogastroscopy,1,0.9858,{'pmc': np.int64(1)}
Procedure,magnetic resonance cholangiopancreaticography,1,0.9857,{'pmc': np.int64(1)}
Procedure,urine test,1,0.9857,{'pmc': np.int64(1)}
Procedure,closed reduction,1,0.9856,{'pmc': np.int64(1)}
Procedure,serum phosphate,1,0.9855,{'pmc': np.int64(1)}
Procedure,subepithelial connective tissue graft,1,0.9855,{'pmc': np.int64(1)}
Procedure,terminal deoxynucleotidyl transferase,1,0.9855,{'pmc': np.int64(1)}
Procedure,anti-cd19,1,0.9854,{'pmc': np.int64(1)}
Procedure,bowel preparation,1,0.9854,{'pmc': np.int64(1)}
Procedure,maximum approximation suture,1,0.9854,{'pmc': np.int64(1)}
Procedure,membrane grafting,1,0.9854,{'pmc': np.int64(1)}
Procedure,pathologic analysis,1,0.9854,{'pmc': np.int64(1)}
Procedure,apgar,1,0.9853,{'pmc': np.int64(1)}
Procedure,eosinophilic,1,0.9853,{'pmc': np.int64(1)}
Procedure,penetration,1,0.9853,{'pmc': np.int64(1)}
Procedure,handheld,1,0.9851,{'pmc': np.int64(1)}
Procedure,den lungen-6 glycoprotein,1,0.985,{'pmc': np.int64(1)}
Procedure,fixed,1,0.985,{'pmc': np.int64(1)}
Procedure,fluid therapy,1,0.985,{'pmc': np.int64(1)}
Procedure,α-gal a,1,0.9849,{'pmc': np.int64(1)}
Procedure,miniplate fixation,1,0.9848,{'pmc': np.int64(1)}
Procedure,skin preparation,1,0.9847,{'pmc': np.int64(1)}
Procedure,vp shunt,1,0.9847,{'pmc': np.int64(1)}
Procedure,fluid intake,1,0.9846,{'usmle': np.int64(1)}
Procedure,msln-protein,1,0.9846,{'pmc': np.int64(1)}
Procedure,cytokeratin 20,1,0.9845,{'pmc': np.int64(1)}
Procedure,exchange,1,0.9845,{'pmc': np.int64(1)}
Procedure,dilation,1,0.9844,{'pmc': np.int64(1)}
Procedure,serum hormone testing,1,0.9844,{'pmc': np.int64(1)}
Procedure,gene deletion,1,0.9843,{'pmc': np.int64(1)}
Procedure,ss-b,1,0.9843,{'pmc': np.int64(1)}
Procedure,tdp-43,1,0.9843,{'pmc': np.int64(1)}
Procedure,ca125,1,0.9841,{'pmc': np.int64(1)}
Procedure,general physical examination,1,0.9841,{'pmc': np.int64(1)}
Procedure,ointment,1,0.9841,{'pmc': np.int64(1)}
Procedure,ceruloplasmin,1,0.9839,{'pmc': np.int64(1)}
Procedure,occupational therapy,1,0.9839,{'pmc': np.int64(1)}
Procedure,complement level,1,0.9837,{'pmc': np.int64(1)}
Procedure,technetium isotope,1,0.9836,{'pmc': np.int64(1)}
Procedure,cd-31 antibody,1,0.9833,{'pmc': np.int64(1)}
Procedure,control culture,1,0.9833,{'pmc': np.int64(1)}
Procedure,walking test,1,0.9832,{'pmc': np.int64(1)}
Procedure,fast,1,0.9831,{'pmc': np.int64(1)}
Procedure,straight-leg raise test,1,0.9829,{'pmc': np.int64(1)}
Procedure,anti-ds dna ab,1,0.9828,{'pmc': np.int64(1)}
Procedure,measurement of uncorrected,1,0.9828,{'pmc': np.int64(1)}
Procedure,mouthwash,1,0.9828,{'pmc': np.int64(1)}
Procedure,respiration rate,1,0.9828,{'pmc': np.int64(1)}
Procedure,adhesiolysis,1,0.9827,{'pmc': np.int64(1)}
Procedure,automated perimetry,1,0.9827,{'pmc': np.int64(1)}
Procedure,cytological examination,1,0.9827,{'pmc': np.int64(1)}
Procedure,ablative operation,1,0.9826,{'pmc': np.int64(1)}
Procedure,ultraviolet light,1,0.9826,{'pmc': np.int64(1)}
Procedure,lung volume,1,0.9825,{'trec-cds': np.int64(1)}
Procedure,stroke evaluation,1,0.9825,{'pmc': np.int64(1)}
Procedure,biochemical value,1,0.9824,{'pmc': np.int64(1)}
Procedure,emesis,1,0.9824,{'trec-cds': np.int64(1)}
Procedure,home reading,1,0.9824,{'pmc': np.int64(1)}
Procedure,vest,1,0.9824,{'pmc': np.int64(1)}
Procedure,alt flap,1,0.9822,{'pmc': np.int64(1)}
Procedure,bronchi,1,0.9822,{'pmc': np.int64(1)}
Procedure,rinne test,1,0.9822,{'pmc': np.int64(1)}
Procedure,serum total,1,0.9822,{'pmc': np.int64(1)}
Procedure,shiga toxin,1,0.9822,{'pmc': np.int64(1)}
Procedure,ipsilateral extension,1,0.9821,{'pmc': np.int64(1)}
Procedure,position emission tomography,1,0.9821,{'pmc': np.int64(1)}
Procedure,weighing,1,0.982,{'pmc': np.int64(1)}
Procedure,anti-bp230,1,0.9819,{'pmc': np.int64(1)}
Procedure,below knee slab support,1,0.9819,{'pmc': np.int64(1)}
Procedure,contrasted tomography,1,0.9818,{'pmc': np.int64(1)}
Procedure,physical mobilization,1,0.9818,{'pmc': np.int64(1)}
Procedure,health treatment,1,0.9816,{'usmle': np.int64(1)}
Procedure,perfusion spect,1,0.9816,{'pmc': np.int64(1)}
Procedure,denture,1,0.9814,{'pmc': np.int64(1)}
Procedure,oxygen mask,1,0.9814,{'pmc': np.int64(1)}
Procedure,suspension,1,0.9814,{'pmc': np.int64(1)}
Procedure,tim-3,1,0.9814,{'pmc': np.int64(1)}
Procedure,atriotomy incision,1,0.9813,{'pmc': np.int64(1)}
Procedure,slit-t,1,0.9813,{'pmc': np.int64(1)}
Procedure,vivax,1,0.9813,{'pmc': np.int64(1)}
Procedure,laser desorption,1,0.9812,{'pmc': np.int64(1)}
Procedure,24-h urine protein,1,0.9811,{'pmc': np.int64(1)}
Procedure,potassium level,1,0.9811,{'pmc': np.int64(1)}
Procedure,acid-base status,1,0.981,{'pmc': np.int64(1)}
Procedure,cardiac surgery,1,0.9809,{'pmc': np.int64(1)}
Procedure,continuous reconstruction plate,1,0.9809,{'pmc': np.int64(1)}
Procedure,crmp-5,1,0.9808,{'pmc': np.int64(1)}
Procedure,central catheter,1,0.9807,{'pmc': np.int64(1)}
Procedure,thyroglobulin antibody,1,0.9806,{'pmc': np.int64(1)}
Procedure,median approach,1,0.9805,{'pmc': np.int64(1)}
Procedure,opening pressure,1,0.9805,{'pmc': np.int64(1)}
Procedure,t-score,1,0.9805,{'pmc': np.int64(1)}
Procedure,urine drug screen,1,0.9804,{'pmc': np.int64(1)}
Procedure,apex,1,0.9803,{'pmc': np.int64(1)}
Procedure,forward,1,0.9803,{'pmc': np.int64(1)}
Procedure,response evaluation criteria in solid tumor,1,0.9803,{'pmc': np.int64(1)}
Procedure,vefgr,1,0.9803,{'pmc': np.int64(1)}
Procedure,cesarean delivery,1,0.9802,{'pmc': np.int64(1)}
Procedure,dna thermal cycler,1,0.9802,{'pmc': np.int64(1)}
Procedure,low power microscope,1,0.9802,{'pmc': np.int64(1)}
Procedure,surface model,1,0.9801,{'pmc': np.int64(1)}
Procedure,cold saline,1,0.98,{'pmc': np.int64(1)}
Procedure,histopathologic evaluation,1,0.98,{'usmle': np.int64(1)}
Procedure,pet) scan,1,0.98,{'pmc': np.int64(1)}
Procedure,arthroscopy,1,0.9799,{'pmc': np.int64(1)}
Procedure,filled,1,0.9799,{'pmc': np.int64(1)}
Procedure,rv pressure,1,0.9799,{'trec-ct': np.int64(1)}
Procedure,eber,1,0.9797,{'pmc': np.int64(1)}
Procedure,first,1,0.9797,{'pmc': np.int64(1)}
Procedure,interferon,1,0.9796,{'pmc': np.int64(1)}
Procedure,blood chemistry profile,1,0.9795,{'pmc': np.int64(1)}
Procedure,coagulometer,1,0.9795,{'pmc': np.int64(1)}
Procedure,blood result,1,0.9794,{'pmc': np.int64(1)}
Procedure,maximum,1,0.9793,{'pmc': np.int64(1)}
Procedure,membrane antigen,1,0.9789,{'pmc': np.int64(1)}
Procedure,ammonia and,1,0.9788,{'pmc': np.int64(1)}
Procedure,mutation analyse,1,0.9788,{'pmc': np.int64(1)}
Procedure,video-laryngoscope,1,0.9788,{'pmc': np.int64(1)}
Procedure,both,1,0.9787,{'pmc': np.int64(1)}
Procedure,cd45,1,0.9786,{'pmc': np.int64(1)}
Procedure,des-γ-carboxy prothrombin,1,0.9786,{'pmc': np.int64(1)}
Procedure,dna fragment,1,0.9785,{'pmc': np.int64(1)}
Procedure,mutation,1,0.9785,{'pmc': np.int64(1)}
Procedure,ultrasound consultant,1,0.9785,{'pmc': np.int64(1)}
Procedure,liquid culture bottle,1,0.9784,{'pmc': np.int64(1)}
Procedure,lymphocyte,1,0.9784,{'usmle': np.int64(1)}
Procedure,interleukin-2,1,0.9783,{'pmc': np.int64(1)}
Procedure,post-contrast t1-weighted image,1,0.9783,{'pmc': np.int64(1)}
Procedure,arm slab,1,0.9782,{'pmc': np.int64(1)}
Procedure,visual analogue scale,1,0.9782,{'pmc': np.int64(1)}
Procedure,peg) tube,1,0.9781,{'pmc': np.int64(1)}
Procedure,peripheral eosinophil,1,0.9781,{'pmc': np.int64(1)}
Procedure,foot surgery,1,0.978,{'trec-ct': np.int64(1)}
Procedure,eaal* therapy,1,0.9779,{'pmc': np.int64(1)}
Procedure,igg kappa,1,0.9779,{'pmc': np.int64(1)}
Procedure,blockade,1,0.9778,{'pmc': np.int64(1)}
Procedure,urine p,1,0.9777,{'pmc': np.int64(1)}
Procedure,circumference,1,0.9776,{'pmc': np.int64(1)}
Procedure,pericardial drainage,1,0.9776,{'pmc': np.int64(1)}
Procedure,guiding,1,0.9775,{'pmc': np.int64(1)}
Procedure,clinically,1,0.9774,{'pmc': np.int64(1)}
Procedure,leica,1,0.9774,{'pmc': np.int64(1)}
Procedure,transthoracic,1,0.9774,{'pmc': np.int64(1)}
Procedure,oximetry,1,0.9773,{'pmc': np.int64(1)}
Procedure,p. falciparum,1,0.9773,{'pmc': np.int64(1)}
Procedure,breastfeeding,1,0.9772,{'pmc': np.int64(1)}
Procedure,anti-dsdna,1,0.9771,{'pmc': np.int64(1)}
Procedure,blood laboratory investigation,1,0.9769,{'pmc': np.int64(1)}
Procedure,mastoidectomy,1,0.9768,{'pmc': np.int64(1)}
Procedure,stir wi,1,0.9768,{'pmc': np.int64(1)}
Procedure,iop,1,0.9766,{'pmc': np.int64(1)}
Procedure,doac,1,0.9764,{'pmc': np.int64(1)}
Procedure,motility,1,0.9764,{'pmc': np.int64(1)}
Procedure,triple screen test,1,0.9761,{'pmc': np.int64(1)}
Procedure,arterial carboxyhemoglobin,1,0.9759,{'pmc': np.int64(1)}
Procedure,cox1 sequence,1,0.9759,{'pmc': np.int64(1)}
Procedure,dermatologic exam,1,0.9759,{'pmc': np.int64(1)}
Procedure,caeruloplasmin,1,0.9758,{'trec-ct': np.int64(1)}
Procedure,laparoscopic procedure,1,0.9758,{'pmc': np.int64(1)}
Procedure,bag-mask,1,0.9756,{'pmc': np.int64(1)}
Procedure,free,1,0.9756,{'usmle': np.int64(1)}
Procedure,valve ring,1,0.9755,{'pmc': np.int64(1)}
Procedure,t lymphocyte,1,0.9751,{'pmc': np.int64(1)}
Procedure,acetylcholine receptor ganglionic neuronal antibody,1,0.975,{'pmc': np.int64(1)}
Procedure,peripheral enhancement,1,0.975,{'pmc': np.int64(1)}
Procedure,central venous pressure management,1,0.9749,{'pmc': np.int64(1)}
Procedure,chest,1,0.9748,{'pmc': np.int64(1)}
Procedure,contraception,1,0.9748,{'pmc': np.int64(1)}
Procedure,ctpa,1,0.9748,{'pmc': np.int64(1)}
Procedure,decopper,1,0.9748,{'pmc': np.int64(1)}
Procedure,plate,1,0.9748,{'pmc': np.int64(1)}
Procedure,table,1,0.9747,{'pmc': np.int64(1)}
Procedure,apgar score,1,0.9746,{'pmc': np.int64(1)}
Procedure,pulmonary arterial,1,0.9745,{'pmc': np.int64(1)}
Procedure,transthoracic needle biopsy,1,0.9745,{'pmc': np.int64(1)}
Procedure,liquid culture,1,0.9744,{'pmc': np.int64(1)}
Procedure,sensorium,1,0.9744,{'pmc': np.int64(1)}
Procedure,tendon reflex,1,0.9744,{'pmc': np.int64(1)}
Procedure,adaptation threshold,1,0.9742,{'pmc': np.int64(1)}
Procedure,breath-hold image,1,0.9741,{'pmc': np.int64(1)}
Procedure,range motion,1,0.974,{'pmc': np.int64(1)}
Procedure,voltage,1,0.9738,{'pmc': np.int64(1)}
Procedure,deep brain stimulator,1,0.9735,{'pmc': np.int64(1)}
Procedure,electroencephalogram test,1,0.9734,{'pmc': np.int64(1)}
Procedure,embryo cryopreservation,1,0.9734,{'pmc': np.int64(1)}
Procedure,impression,1,0.9731,{'pmc': np.int64(1)}
Procedure,standardized uptake,1,0.9731,{'pmc': np.int64(1)}
Procedure,troponin i,1,0.9731,{'pmc': np.int64(1)}
Procedure,ca153,1,0.9727,{'pmc': np.int64(1)}
Procedure,compression garment,1,0.9727,{'pmc': np.int64(1)}
Procedure,hemo-clip,1,0.9727,{'pmc': np.int64(1)}
Procedure,mean corpuscular volume 93,1,0.9727,{'pmc': np.int64(1)}
Procedure,perfusion image,1,0.9727,{'pmc': np.int64(1)}
Procedure,stoma construction,1,0.9727,{'pmc': np.int64(1)}
Procedure,atm protein,1,0.9726,{'pmc': np.int64(1)}
Procedure,pleural fluid,1,0.9726,{'pmc': np.int64(1)}
Procedure,labor,1,0.9725,{'pmc': np.int64(1)}
Procedure,percutaneous,1,0.9725,{'pmc': np.int64(1)}
Procedure,rswa,1,0.9725,{'pmc': np.int64(1)}
Procedure,total fat,1,0.9723,{'pmc': np.int64(1)}
Procedure,trisectionectomy,1,0.9723,{'pmc': np.int64(1)}
Procedure,tubal ligation,1,0.9723,{'pmc': np.int64(1)}
Procedure,cardiac auscultation,1,0.9722,{'pmc': np.int64(1)}
Procedure,total blood count,1,0.9722,{'pmc': np.int64(1)}
Procedure,atriotomy,1,0.972,{'pmc': np.int64(1)}
Procedure,lab examination,1,0.972,{'pmc': np.int64(1)}
Procedure,microbiologic examination,1,0.972,{'pmc': np.int64(1)}
Procedure,energy spectrum,1,0.9719,{'pmc': np.int64(1)}
Procedure,m-component,1,0.9719,{'pmc': np.int64(1)}
Procedure,transpedicular instrumentation,1,0.9719,{'pmc': np.int64(1)}
Procedure,serum free light chain,1,0.9717,{'pmc': np.int64(1)}
Procedure,system for human cytogenetic nomenclature,1,0.9716,{'pmc': np.int64(1)}
Procedure,dewaxed,1,0.9715,{'pmc': np.int64(1)}
Procedure,work,1,0.9715,{'pmc': np.int64(1)}
Procedure,bronchoscope,1,0.9714,{'pmc': np.int64(1)}
Procedure,positively stained cell,1,0.9713,{'pmc': np.int64(1)}
Procedure,cardioversion,1,0.9712,{'pmc': np.int64(1)}
Procedure,brucellosis,1,0.9709,{'pmc': np.int64(1)}
Procedure,nerve block,1,0.9708,{'pmc': np.int64(1)}
Procedure,resuscitation,1,0.9708,{'pmc': np.int64(1)}
Procedure,base deficit,1,0.9707,{'pmc': np.int64(1)}
Procedure,clinical picture,1,0.9707,{'pmc': np.int64(1)}
Procedure,condensation,1,0.9707,{'pmc': np.int64(1)}
Procedure,gradient,1,0.9707,{'pmc': np.int64(1)}
Procedure,operatively,1,0.9704,{'pmc': np.int64(1)}
Procedure,barium esophagography,1,0.9703,{'pmc': np.int64(1)}
Procedure,blood biochemistry,1,0.9703,{'pmc': np.int64(1)}
Procedure,hamd,1,0.9703,{'pmc': np.int64(1)}
Procedure,prussian blue,1,0.9703,{'pmc': np.int64(1)}
Procedure,r-cvp,1,0.9703,{'trec-ct': np.int64(1)}
Procedure,ca 125,1,0.9701,{'pmc': np.int64(1)}
Procedure,melatonin test,1,0.97,{'pmc': np.int64(1)}
Procedure,benedict's test,1,0.9699,{'pmc': np.int64(1)}
Procedure,genotype testing,1,0.9697,{'trec-ct': np.int64(1)}
Procedure,extension,1,0.9696,{'pmc': np.int64(1)}
Procedure,p-anca,1,0.9695,{'pmc': np.int64(1)}
Procedure,criteria,1,0.9693,{'pmc': np.int64(1)}
Procedure,cell cycle protein,1,0.9692,{'pmc': np.int64(1)}
Procedure,chemoembolisation,1,0.9692,{'pmc': np.int64(1)}
Procedure,ck index,1,0.9692,{'trec-cds': np.int64(1)}
Procedure,cortex autoantibody,1,0.969,{'pmc': np.int64(1)}
Procedure,des implantation,1,0.9687,{'pmc': np.int64(1)}
Procedure,kt/v,1,0.9687,{'pmc': np.int64(1)}
Procedure,proprioception,1,0.9687,{'pmc': np.int64(1)}
Procedure,fasting state,1,0.9686,{'trec-ct': np.int64(1)}
Procedure,dilatator,1,0.9685,{'pmc': np.int64(1)}
Procedure,soft diet,1,0.9685,{'pmc': np.int64(1)}
Procedure,implicit time,1,0.9684,{'pmc': np.int64(1)}
Procedure,cdva,1,0.9683,{'pmc': np.int64(1)}
Procedure,pdgfra,1,0.9683,{'pmc': np.int64(1)}
Procedure,cd4+ t,1,0.9682,{'pmc': np.int64(1)}
Procedure,cupruria,1,0.9682,{'pmc': np.int64(1)}
Procedure,flank drain,1,0.9682,{'pmc': np.int64(1)}
Procedure,iv push,1,0.9679,{'pmc': np.int64(1)}
Procedure,laparoscopic colorectal skill,1,0.9679,{'pmc': np.int64(1)}
Procedure,hiv 1,1,0.9677,{'pmc': np.int64(1)}
Procedure,viper venom time,1,0.9676,{'pmc': np.int64(1)}
Procedure,posterior segment examination,1,0.9673,{'pmc': np.int64(1)}
Procedure,surgical suture,1,0.9673,{'pmc': np.int64(1)}
Procedure,bottle,1,0.9671,{'pmc': np.int64(1)}
Procedure,nasogastric route,1,0.9669,{'pmc': np.int64(1)}
Procedure,pulmonary condition,1,0.9668,{'pmc': np.int64(1)}
Procedure,abdominal ultrasound,1,0.9667,{'pmc': np.int64(1)}
Procedure,coagulation,1,0.9666,{'pmc': np.int64(1)}
Procedure,processing speed index,1,0.9664,{'pmc': np.int64(1)}
Procedure,human immunodeficiency virus,1,0.9663,{'pmc': np.int64(1)}
Procedure,transcription factor 2,1,0.966,{'pmc': np.int64(1)}
Procedure,γ-glutamyl transferase,1,0.966,{'pmc': np.int64(1)}
Procedure,hydrogel buckle,1,0.9659,{'pmc': np.int64(1)}
Procedure,leukocyte common antigen,1,0.9659,{'pmc': np.int64(1)}
Procedure,settling,1,0.9657,{'pmc': np.int64(1)}
Procedure,organ transplant,1,0.9656,{'pmc': np.int64(1)}
Procedure,plasma renin activity,1,0.9656,{'pmc': np.int64(1)}
Procedure,dengue duo nonprotein surface,1,0.9655,{'pmc': np.int64(1)}
Procedure,raise,1,0.9655,{'pmc': np.int64(1)}
Procedure,pigtail catheter,1,0.9654,{'pmc': np.int64(1)}
Procedure,plasma cortisol,1,0.9652,{'pmc': np.int64(1)}
Procedure,ifn-γ,1,0.965,{'pmc': np.int64(1)}
Procedure,k+ supplementation,1,0.9648,{'pmc': np.int64(1)}
Procedure,rplu6,1,0.9645,{'pmc': np.int64(1)}
Procedure,anti-hepatitis c virus,1,0.9643,{'pmc': np.int64(1)}
Procedure,blood cultivation,1,0.9642,{'pmc': np.int64(1)}
Procedure,urobilirubin,1,0.9641,{'usmle': np.int64(1)}
Procedure,refractive error,1,0.9639,{'pmc': np.int64(1)}
Procedure,secure,1,0.9637,{'pmc': np.int64(1)}
Procedure,endocrine function test,1,0.9635,{'pmc': np.int64(1)}
Procedure,evacuated,1,0.9635,{'pmc': np.int64(1)}
Procedure,food intake,1,0.9633,{'pmc': np.int64(1)}
Procedure,hematological,1,0.9631,{'pmc': np.int64(1)}
Procedure,transplant surgeon,1,0.9631,{'pmc': np.int64(1)}
Procedure,upcr,1,0.9631,{'pmc': np.int64(1)}
Procedure,radial artery cannulation,1,0.963,{'pmc': np.int64(1)}
Procedure,serum angiotensin-converting enzyme (ace,1,0.963,{'pmc': np.int64(1)}
Procedure,air conduction,1,0.9629,{'pmc': np.int64(1)}
Procedure,amino acid,1,0.9629,{'pmc': np.int64(1)}
Procedure,counting finger,1,0.9629,{'pmc': np.int64(1)}
Procedure,blink,1,0.9628,{'pmc': np.int64(1)}
Procedure,mit test,1,0.9627,{'pmc': np.int64(1)}
Procedure,intermediate catheter,1,0.9626,{'pmc': np.int64(1)}
Procedure,soft tissue component,1,0.9626,{'pmc': np.int64(1)}
Procedure,spinal fixation,1,0.9626,{'pmc': np.int64(1)}
Procedure,mattress suture,1,0.9624,{'pmc': np.int64(1)}
Procedure,comfort care,1,0.9623,{'pmc': np.int64(1)}
Procedure,latex,1,0.9622,{'pmc': np.int64(1)}
Procedure,whole blood,1,0.9622,{'pmc': np.int64(1)}
Procedure,comprehension,1,0.962,{'pmc': np.int64(1)}
Procedure,left ventricular function,1,0.962,{'pmc': np.int64(1)}
Procedure,urine dipstick examination,1,0.9619,{'pmc': np.int64(1)}
Procedure,biomechanical preparation,1,0.9617,{'pmc': np.int64(1)}
Procedure,jensen,1,0.9617,{'pmc': np.int64(1)}
Procedure,membrane peel,1,0.9616,{'pmc': np.int64(1)}
Procedure,labwork,1,0.9614,{'trec-cds': np.int64(1)}
Procedure,single blood specimen,1,0.9614,{'pmc': np.int64(1)}
Procedure,t cells enzyme-linked immunospot,1,0.9614,{'pmc': np.int64(1)}
Procedure,cytoreductive surgery,1,0.9613,{'pmc': np.int64(1)}
Procedure,f-18 fluorodeoxyglucose positron emission tomography,1,0.9611,{'pmc': np.int64(1)}
Procedure,spinal instrumentation,1,0.9611,{'pmc': np.int64(1)}
Procedure,lymph adenectomy,1,0.961,{'pmc': np.int64(1)}
Procedure,i antigen preparation,1,0.9604,{'pmc': np.int64(1)}
Procedure,scanned,1,0.9603,{'pmc': np.int64(1)}
Procedure,health examination,1,0.9601,{'pmc': np.int64(1)}
Procedure,salpingo-oophorectomy,1,0.9601,{'pmc': np.int64(1)}
Procedure,staphylococcus aureus,1,0.9601,{'pmc': np.int64(1)}
Procedure,thyroid hormone,1,0.96,{'pmc': np.int64(1)}
Procedure,phenylalanine,1,0.9598,{'pmc': np.int64(1)}
Procedure,interleukin-2 receptor,1,0.9596,{'pmc': np.int64(1)}
Procedure,amylase/lipase,1,0.9594,{'trec-cds': np.int64(1)}
Procedure,contrast dye injection,1,0.9593,{'pmc': np.int64(1)}
Procedure,left knapp,1,0.9591,{'pmc': np.int64(1)}
Procedure,supportive management,1,0.959,{'pmc': np.int64(1)}
Procedure,copy number,1,0.9589,{'pmc': np.int64(1)}
Procedure,distal latency,1,0.9589,{'pmc': np.int64(1)}
Procedure,supplied,1,0.9586,{'pmc': np.int64(1)}
Procedure,electrolyte result,1,0.9584,{'pmc': np.int64(1)}
Procedure,pulmonary consult,1,0.9581,{'trec-ct': np.int64(1)}
Procedure,mediastinoscopy,1,0.9578,{'pmc': np.int64(1)}
Procedure,syphilis test,1,0.9576,{'pmc': np.int64(1)}
Procedure,cytokine analysis,1,0.9571,{'pmc': np.int64(1)}
Procedure,internal examination,1,0.9571,{'pmc': np.int64(1)}
Procedure,"cd3, cd5, cd10",1,0.957,{'pmc': np.int64(1)}
Procedure,cd 117,1,0.9568,{'pmc': np.int64(1)}
Procedure,distraction,1,0.9564,{'pmc': np.int64(1)}
Procedure,colectomy,1,0.9562,{'pmc': np.int64(1)}
Procedure,phylip,1,0.9562,{'pmc': np.int64(1)}
Procedure,class 2 dsa,1,0.9561,{'pmc': np.int64(1)}
Procedure,orthodontic treatment,1,0.9561,{'pmc': np.int64(1)}
Procedure,anti-hepatitis c virus antibody,1,0.956,{'pmc': np.int64(1)}
Procedure,pallidum,1,0.956,{'pmc': np.int64(1)}
Procedure,postpartum period,1,0.956,{'pmc': np.int64(1)}
Procedure,fronto-occipital circumference,1,0.9558,{'pmc': np.int64(1)}
Procedure,major histocompatibility complex class i,1,0.9558,{'pmc': np.int64(1)}
Procedure,rdtra,1,0.9558,{'pmc': np.int64(1)}
Procedure,sound penetration,1,0.9557,{'pmc': np.int64(1)}
Procedure,annuloplasty,1,0.9556,{'pmc': np.int64(1)}
Procedure,bronchovesicular sound,1,0.9553,{'pmc': np.int64(1)}
Procedure,bone sample,1,0.9552,{'pmc': np.int64(1)}
Procedure,t cell receptor,1,0.9552,{'pmc': np.int64(1)}
Procedure,artificial insemination,1,0.955,{'pmc': np.int64(1)}
Procedure,video-endoscopy,1,0.955,{'pmc': np.int64(1)}
Procedure,articulator,1,0.9549,{'pmc': np.int64(1)}
Procedure,internal debulking,1,0.9549,{'pmc': np.int64(1)}
Procedure,cystine,1,0.9544,{'pmc': np.int64(1)}
Procedure,white blood cells count,1,0.9544,{'pmc': np.int64(1)}
Procedure,incubator,1,0.9543,{'trec-ct': np.int64(1)}
Procedure,fftrh,1,0.954,{'pmc': np.int64(1)}
Procedure,erythrocyte sediment rate,1,0.9537,{'pmc': np.int64(1)}
Procedure,extubate,1,0.9535,{'pmc': np.int64(1)}
Procedure,cutting,1,0.9534,{'pmc': np.int64(1)}
Procedure,miniplate,1,0.9534,{'pmc': np.int64(1)}
Procedure,eye surgery,1,0.9532,{'trec-ct': np.int64(1)}
